ギョウ\u0029,5969,5969,2530,ギョウ\u0029,名詞,普通名詞,法人,法人種別,*,*,ギョウセイショシホウジン,行政書士法人,*,C,*,*,*,*
\u0028ギョウ,5969,5969,2530,\u0028ギョウ,名詞,普通名詞,法人,法人種別,*,*,ギョウセイショシホウジン,行政書士法人,*,C,*,*,*,*

司法書士法人,5145,5145,5611,司法書士法人,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
シホウショシホウジン,5145,5145,5611,シホウショシホウジン,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
\u0028司\u0029,5969,5969,2530,\u0028司\u0029,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
司\u0029,5969,5969,2530,司\u0029,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
\u0028司,5969,5969,2530,\u0028司,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
\u0028シホウ\u0029,5969,5969,2530,\u0028シホウ\u0029,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
シホウ\u0029,5969,5969,2530,シホウ\u0029,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*
\u0028シホウ,5969,5969,2530,\u0028シホウ,名詞,普通名詞,法人,法人種別,*,*,シホウショシホウジン,司法書士法人,*,C,*,*,*,*

税理士法人,5145,5145,5611,税理士法人,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
ゼイリシホウジン,5145,5145,5611,ゼイリシホウジン,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
\u0028税\u0029,5969,5969,2530,\u0028税\u0029,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
税\u0029,5969,5969,2530,税\u0029,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
\u0028税,5969,5969,2530,\u0028税,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
\u0028ゼイ\u0029,5969,5969,2530,\u0028ゼイ\u0029,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
ゼイ\u0029,5969,5969,2530,ゼイ\u0029,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*
\u0028ゼイ,5969,5969,2530,\u0028ゼイ,名詞,普通名詞,法人,法人種別,*,*,ゼイリシホウジン,税理士法人,*,C,*,*,*,*

大学法人,5145,5145,5611,大学法人,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
ダイガクホウジン,5145,5145,5611,ダイガクホウジン,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
\u0028大\u0029,5969,5969,2530,\u0028大\u0029,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
大\u0029,5969,5969,2530,大\u0029,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
\u0028大,5969,5969,2530,\u0028大,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
\u0028ダイ\u0029,5969,5969,2530,\u0028ダイ\u0029,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
ダイ\u0029,5969,5969,2530,ダイ\u0029,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*
\u0028ダイ,5969,5969,2530,\u0028ダイ,名詞,普通名詞,法人,法人種別,*,*,ダイガクホウジン,大学法人,*,C,*,*,*,*

国立大学法人,5145,5145,5611,国立大学法人,名詞,普通名詞,法人,法人種別,*,*,コクリツダイガクホウジン,国立大学法人,*,C,*,*,*,*
コクリツダイガクホウジン,5145,5145,5611,コクリツダイガクホウジン,名詞,普通名詞,法人,法人種別,*,*,コクリツダイガクホウジン,国立大学法人,*,C,*,*,*,*

公立大学法人,5145,5145,5611,公立大学法人,名詞,普通名詞,法人,法人種別,*,*,コウリツダイガクホウジン,公立大学法人,*,C,*,*,*,*
コウリツダイガクホウジン,5145,5145,5611,コウリツダイガクホウジン,名詞,普通名詞,法人,法人種別,*,*,コウリツダイガクホウジン,公立大学法人,*,C,*,*,*,*

農事組合法人,5145,5145,5611,農事組合法人,名詞,普通名詞,法人,法人種別,*,*,ノウジクミアイホウジン,農事組合法人,*,C,*,*,*,*
ノウジクミアイホウジン,5145,5145,5611,ノウジクミアイホウジン,名詞,普通名詞,法人,法人種別,*,*,ノウジクミアイホウジン,農事組合法人,*,C,*,*,*,*
ノウ\u0029,5969,5969,2530,ノウ\u0029,名詞,普通名詞,法人,法人種別,*,*,ノウジクミアイホウジン,農事組合法人,*,C,*,*,*,*
\u0028ノウ\u0029,5969,5969,2530,\u0028ノウ\u0029,名詞,普通名詞,法人,法人種別,*,*,ノウジクミアイホウジン,農事組合法人,*,C,*,*,*,*
\u0028ノウ,5969,5969,2530,\u0028ノウ,名詞,普通名詞,法人,法人種別,*,*,ノウジクミアイホウジン,農事組合法人,*,C,*,*,*,*

管理組合法人,5145,5145,5611,管理組合法人,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイホウジン,管理組合法人,*,C,*,*,*,*
カンリクミアイホウジン,5145,5145,5611,カンリクミアイホウジン,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイホウジン,管理組合法人,*,C,*,*,*,*
カンリ\u0029,5969,5969,2530,カンリ\u0029,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイホウジン,管理組合法人,*,C,*,*,*,*
\u0028カンリ\u0029,5969,5969,2530,\u0028カンリ\u0029,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイホウジン,管理組合法人,*,C,*,*,*,*
\u0028カンリ,5969,5969,2530,\u0028カンリ,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイホウジン,管理組合法人,*,C,*,*,*,*

社会保険労務士法人,5145,5145,5611,社会保険労務士法人,名詞,普通名詞,法人,法人種別,*,*,シャカイホケンロウムシホウジン,社会保険労務士法人,*,C,*,*,*,*
シャカイホケンロウムシホウジン,5145,5145,5611,シャカイホケンロウムシホウジン,名詞,普通名詞,法人,法人種別,*,*,シャカイホケンロウムシホウジン,社会保険労務士法人,*,C,*,*,*,*
ロウム\u0029,5969,5969,2530,ロウム\u0029,名詞,普通名詞,法人,法人種別,*,*,シャカイホケンロウムシホウジン,社会保険労務士法人,*,C,*,*,*,*
\u0028ロウム\u0029,5969,5969,2530,\u0028ロウム\u0029,名詞,普通名詞,法人,法人種別,*,*,シャカイホケンロウムシホウジン,社会保険労務士法人,*,C,*,*,*,*
\u0028ロウム,5969,5969,2530,\u0028ロウム,名詞,普通名詞,法人,法人種別,*,*,シャカイホケンロウムシホウジン,社会保険労務士法人,*,C,*,*,*,*

協同組合,5145,5145,5611,協同組合,名詞,普通名詞,法人,法人種別,*,*,キョウドウクミアイ,協同組合,*,C,*,*,*,*
農業協同組合,5145,5145,5611,農業協同組合,名詞,普通名詞,法人,法人種別,*,*,ノウギョウキョウドウクミアイ,農業協同組合,*,C,*,*,*,*
工業協同組合,5145,5145,5611,工業協同組合,名詞,普通名詞,法人,法人種別,*,*,コウギョウキョウドウクミアイ,工業協同組合,*,C,*,*,*,*
漁業協同組合,5145,5145,5611,漁業協同組合,名詞,普通名詞,法人,法人種別,*,*,ギョギョウキョウドウクミアイ,漁業協同組合,*,C,*,*,*,*
ガス協同組合,5145,5145,5611,ガス協同組合,名詞,普通名詞,法人,法人種別,*,*,ガスキョウドウクミアイ,ガス協同組合,*,C,*,*,*,*
ガス協業組合,5145,5145,5611,ガス協業組合,名詞,普通名詞,法人,法人種別,*,*,ガスキョウギョウクミアイ,ガス協業組合,*,C,*,*,*,*
連合会,5145,5145,5611,連合会,名詞,普通名詞,法人,法人種別,*,*,レンゴウカイ,連合会,*,C,*,*,*,*
労働組合,5145,5145,5611,労働組合,名詞,普通名詞,法人,法人種別,*,*,ロウドウクミアイ,労働組合,*,C,*,*,*,*
産業労働組合,5145,5145,5611,産業労働組合,名詞,普通名詞,法人,法人種別,*,*,サンギョウロウドウクミアイ,産業労働組合,*,C,*,*,*,*
CORP\u002e,5145,5145,5611,CORP.,名詞,普通名詞,法人,法人種別,*,*,CORP.,株式会社,*,C,*,*,*,*
LTD\u002e,5145,5145,5611,LTD.,名詞,普通名詞,法人,法人種別,*,*,LTD.,株式会社,*,C,*,*,*,*
ガス協業組合,5145,5145,5611,ガス協業組合,名詞,普通名詞,法人,法人種別,*,*,ガスキョウギョウクミアイ,ガス協業組合,*,C,*,*,*,*
特定目的会社,5145,5145,5611,特定目的会社,名詞,普通名詞,法人,法人種別,*,*,トクテイモクテキガイシャ,特定目的会社,*,C,*,*,*,*
管理組合,5145,5145,5611,管理組合,名詞,普通名詞,法人,法人種別,*,*,カンリクミアイ,管理組合,*,C,*,*,*,*
調査士法人,5145,5145,5611,調査士法人,名詞,普通名詞,法人,法人種別,*,*,チョウサシホウジン,調査士法人,*,C,*,*,*,*
